@relation testData

@attribute coverage numeric
@attribute dependent_and_referenced numeric
@attribute distinct_dependent_values numeric
@attribute multi_dependent numeric
@attribute multi_referenced numeric
@attribute foreignKey {FOREIGN_KEY,UNKNOWN,NO_FOREIGN_KEY}

@data
0.001159977759641553,0.0,0.049120512202678046,6.884444597432102E-5,79.0,FOREIGN_KEY
0.02380394911418091,0.0,0.010498778011083955,1.3768889194864205E-4,82.0,FOREIGN_KEY
9.458987065863339E-4,0.0,0.006333689029637534,1.3768889194864205E-4,111.0,FOREIGN_KEY
0.9999980233664442,1.0,52.243606072080134,3.442222298716051E-5,136.0,FOREIGN_KEY
0.6841677943166441,0.0,0.08701937971154178,1.0326666896148153E-4,141.0,FOREIGN_KEY
1.0281507680286237E-4,0.0,6.884444597432103E-4,2.4095556091012358E-4,111.0,FOREIGN_KEY
1.0,0.0,6.884444597432102E-5,0.0022030222711782728,72.0,FOREIGN_KEY
5.0447978045039956E-5,57.0,1.7211111493580257E-4,4.8191112182024716E-4,153.0,FOREIGN_KEY
0.0020185406698564595,0.0,0.003717600082613335,1.0326666896148153E-4,102.0,FOREIGN_KEY
0.004885811077504497,0.0,0.5270730783794018,3.442222298716051E-5,100.0,FOREIGN_KEY
0.07059362898269869,0.0,2.9893635330969675,3.442222298716051E-5,79.0,FOREIGN_KEY
0.7579374025116417,73.0,11.45750576572235,6.884444597432102E-5,98.0,FOREIGN_KEY
1.0,0.0,3.9459915321331454,3.442222298716051E-5,173.0,FOREIGN_KEY
0.08497970230040595,0.0,0.0108085780179684,1.3768889194864205E-4,141.0,FOREIGN_KEY
371018.0,0.0,12.771264328250318,3.442222298716051E-5,113.0,FOREIGN_KEY
0.029708019890348082,0.0,0.0080203779560084,2.4095556091012358E-4,186.0,FOREIGN_KEY
0.08805882874455977,0.0,3.042890089842002,3.442222298716051E-5,97.0,FOREIGN_KEY
2.3451749E7,0.0,807.2613335169185,3.442222298716051E-5,113.0,FOREIGN_KEY
0.06150310894836442,0.0,0.015662111459158034,2.0653333792296306E-4,101.0,FOREIGN_KEY
0.013182133870729014,61.0,0.1992702488726722,3.442222298716051E-5,98.0,FOREIGN_KEY
